Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
029319fa7f37edb70e025b57cc6fb2ad	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9967757444816902
0c5d2114ee9993714e590b3f7cb4e9ef	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7607794994194103
b23a35f79e222c1937d9806e618572ac	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Pimelobacter; s__	0.9994323571475185
b8c281a7d75dfd78c6faa57ee80d5d3a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9999865349110918
7389b6c11a50061a457df7ef95f06d22	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__	0.9924841595283167
1ec370689ec1792d1391d282fe706a65	k__Bacteria; p__Proteobacteria	0.7558128926949105
8f6bd73ff858f125f501dc14911fd444	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9970507761315496
4608fae4bbc9964cdd17af8782f2155e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.999998410138305
9af3467db68cf6063627304cecd46a65	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.9171561506675797
9b4c243ac368fba80442fa3df5571aa5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9984003739261723
0f18144d308ada95632ab5193d92073f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.93340809463223
a40c6cc9186e4d6cd58f6eee99ec8611	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7784450134073577
db1dd17a7ff61cf926ea9945e1a66fc7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus; s__reuszeri	0.8661808277269425
875dc0da5f66b1b5644788543a07544f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	0.9974477582408916
b25744505302a7aff7cd2cdbed9628d5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	0.9982916107282328
ab89753e27b48e56ed3df07220a0aae1	k__Bacteria; p__Proteobacteria	0.8615231780240442
85c287e410da5ad20a9339fd41fe9b8b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__	0.9997671472683398
59aa7bb66688175aeb901e03bacedd11	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__; s__	0.8288406929498849
b5d0821c7524008340ea6afd6e5a15d5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.999822051915752
5d563498adaf19527b8b61a5479e9824	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Pontibacter; s__	0.9999974934835485
ddb40654505bf83a2b4a8977c29b02c8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__flexus	0.9942352781126423
3b08727e0a050972e89b3fa9b3c58b0f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia	0.9683827791252974
bca3a9980b881bcdcc011d8a7c38d9b6	k__Bacteria; p__Proteobacteria	0.8548374009647318
08bdc6c81f6b9daab3d132b54e1d45bc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__	0.9998662737289297
b5a75ee30645cb947ad835d87d6cfa11	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999999145501
9381d49346b124c675fd0794a62752d5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces; s__	0.9997259820547646
5e72ba94b3cf6dc49f8de1e2f73355b9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus	0.9999999851893115
33f82a687df683281715551a42f65418	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__amylolyticus	0.9224500172318338
a4929b66d9f1c7c22823c2ac8c6a1ee2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Symbiobacteriaceae; g__Symbiobacterium; s__	0.999855421194012
97afb742bc398ccdc0e87176de56ee49	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__amylolyticus	0.7774225073980894
bdbdb4a39e3433bcdab5de2db131d9d6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.7254434776632408
d4b47821b9c53e2423fcdf8b449a41c1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Shinella; s__granuli	0.8255093865612864
efe02f94259793ac14b19101d99f83b7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	0.9464739479218844
1e2f6526aade1b144f211784b2698e81	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	0.981383886186975
997d710f801e4a2dd9eefd7063e8ab8a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus; s__jenensis	0.9538908264729732
e57c5df6a9b3b982472e7754ed31f313	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9356348158494153
1d3c99cabc99926cf6dc4cbb5a615407	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta	0.9990748250711293
8c51fd95197b88058736dcc77f2cca53	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__	0.9570541338196304
7021d8d56277291858378fecfa7a131c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9990274673736698
c0f775fff77049501c4f8b4f5460097c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__	0.9999583450485023
9b4be26e7bb3a23d25e080a3bba619f6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.8996674968307975
06bb3fa895e072e060638ec1131d0d3c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.9974122308429809
49d7e138b88f8bc13e7a208bb88d56a8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9999961178282086
dd6549da7e42e03da9992ef2db62b1c0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9773962669375512
1c2b8892a0d7f828d72808cd01cfd199	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.999845821583337
8281b52dfbde95b71865fd7fab8ffc20	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__	0.9892826733704375
bdb531955d504be0132cd52fc06bda6f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.9995571589372055
4bcafb49c38dbe6b08a6a87cc69e6cbc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__hodogayensis	0.7825322458480964
49bb99d9dd356e5c02a85f01dd07b7fb	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__	0.9909560652208412
0001d123420b59585627edf5a1292ae8	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9999954870524816
