"","Id","Phylum","Genus","wi.eBH","we.eBH","effect"
"1","83e948f389f9d97b0c975afc880989e8","D_1__Firmicutes","Bacillus",0.160623913322905,0.011802571816267,4.24974524959119
"2","a4929b66d9f1c7c22823c2ac8c6a1ee2","D_1__Firmicutes","Symbiobacterium",0.160623913322905,0.0460075619541158,-5.17960940505343
"3","eee7a08a1045eb0c37b1f7bcbec9c570","D_1__Firmicutes","Paenibacillus",0.160623913322905,0.0461706250103597,3.32885824405148
