"","Id","Phylum","Genus","wi.eBH","we.eBH","effect"
"1","4e1ddcb806d1a07509b565c2e6c8780a","D_1__Proteobacteria","Pseudoxanthomonas",0.113087111041819,0.035417030971197,3.50433600608289
"2","70184529bf78072b1262a8414c7dffb0","D_1__Firmicutes","Paenibacillus",0.113087111041819,0.0439916202059706,5.54331119035435
"3","117c95c3f6a84902831bd9285588db1a","D_1__Proteobacteria","Mycoplana",0.113087111041819,0.0466475646991683,2.95068455204475
"4","83e948f389f9d97b0c975afc880989e8","D_1__Firmicutes","Bacillus",0.113087111041819,0.0473440361227917,2.9021057785255
